protein,tissue,scl,score
9043,BTO:0000793,GO:0005634,-0.303716459529
1469,BTO:0000793,GO:0005634,-0.303716459529
4747,BTO:0000793,GO:0005634,-0.303716459529
8543,BTO:0000793,GO:0005634,-0.303716459529
9211,BTO:0000793,GO:0005634,-0.303716459529
8558,BTO:0000793,GO:0005634,-0.303716459529
4885,BTO:0000793,GO:0005634,-0.303716459529
210,BTO:0000793,GO:0005634,-0.303716459529
3145,BTO:0000793,GO:0005634,-0.303716459529
440093,BTO:0000793,GO:0005634,-0.303716459529
10553,BTO:0000793,GO:0005634,-0.303716459529
2671,BTO:0000793,GO:0005634,-0.303716459529
9663,BTO:0000793,GO:0005634,-0.303716459529
64900,BTO:0000793,GO:0005634,-0.303716459529
57626,BTO:0000793,GO:0005634,-0.303716459529
25929,BTO:0000793,GO:0005634,-0.303716459529
406903,BTO:0000793,GO:0005634,-0.303716459529
6504,BTO:0000793,GO:0005634,-0.303716459529
2206,BTO:0000793,GO:0005634,-0.303716459529
7477,BTO:0000793,GO:0005634,-0.303716459529
5093,BTO:0000793,GO:0005634,-0.303716459529
9627,BTO:0000793,GO:0005634,-0.303716459529
26060,BTO:0000793,GO:0005634,-0.303716459529
3816,BTO:0000793,GO:0005634,-0.303716459529
390816,BTO:0000793,GO:0005634,-0.303716459529
57621,BTO:0000793,GO:0005634,-0.303716459529
1644,BTO:0000793,GO:0005634,-0.303716459529
8181,BTO:0000793,GO:0005634,-0.303716459529
128,BTO:0000793,GO:0005634,-0.303716459529
8549,BTO:0000793,GO:0005634,-0.303716459529
54498,BTO:0000793,GO:0005634,-0.303716459529
221037,BTO:0000793,GO:0005634,-0.303716459529
358,BTO:0002035,GO:0005886,-0.303724668592
9123,BTO:0002035,GO:0005886,-0.303724668592
4780,BTO:0003807,GO:0005634,-0.30377593911
5054,BTO:0000567,GO:0005737,-0.303792998804
672,BTO:0000093,GO:0005886,-0.303805006797
6352,BTO:0002035,GO:0005737,-0.303814579363
5979,BTO:0000007,GO:0005634,-0.30386786072
9900,BTO:0000793,GO:0005737,-0.303877635489
2730,BTO:0000793,GO:0005737,-0.303877635489
595,BTO:0000195,GO:0005886,-0.303902046508
928,BTO:0000567,GO:0005886,-0.303922086362
5321,BTO:0000567,GO:0030054,-0.303945997645
5591,BTO:0000093,GO:0005739,-0.303974900785
489,BTO:0000793,GO:0005783,-0.303993534638
9531,BTO:0000018,GO:0005783,-0.303997442479
4854,BTO:0000018,GO:0005783,-0.303997442479
5580,BTO:0000007,GO:0005856,-0.304010798919
7124,BTO:0001938,GO:0005737,-0.304017061109
1302,BTO:0000793,GO:0005739,-0.304025178681
5594,BTO:0000018,GO:0005829,-0.304092777126
2246,BTO:0001938,GO:0005783,-0.304097829745
6714,BTO:0000567,GO:0005737,-0.30413020618
7422,BTO:0001061,GO:0005739,-0.304153410571
6709,BTO:0000793,GO:0005829,-0.304182808669
8396,BTO:0000567,GO:0005829,-0.304214475091
10694,BTO:0000567,GO:0005829,-0.304214475091
8416,BTO:0000567,GO:0005829,-0.304214475091
414899,BTO:0000567,GO:0005829,-0.304214475091
56605,BTO:0000567,GO:0005829,-0.304214475091
30001,BTO:0000567,GO:0005829,-0.304214475091
27122,BTO:0000567,GO:0005829,-0.304214475091
400,BTO:0000567,GO:0005829,-0.304214475091
4938,BTO:0000567,GO:0005829,-0.304214475091
56954,BTO:0000567,GO:0005829,-0.304214475091
1633,BTO:0000567,GO:0005829,-0.304214475091
135114,BTO:0000567,GO:0005829,-0.304214475091
131601,BTO:0000567,GO:0005829,-0.304214475091
2395,BTO:0000567,GO:0005829,-0.304214475091
83716,BTO:0000567,GO:0005829,-0.304214475091
1420,BTO:0000567,GO:0005829,-0.304214475091
158,BTO:0000567,GO:0005829,-0.304214475091
100463289,BTO:0000567,GO:0005829,-0.304214475091
2224,BTO:0000567,GO:0005829,-0.304214475091
9798,BTO:0000567,GO:0005829,-0.304214475091
11124,BTO:0000567,GO:0005829,-0.304214475091
28951,BTO:0000567,GO:0005829,-0.304214475091
4133,BTO:0000944,GO:0005856,-0.304226076995
7263,BTO:0000195,GO:0005739,-0.304229119202
3643,BTO:0000944,GO:0005794,-0.304248793422
2081,BTO:0002035,GO:0005783,-0.304267600409
64240,BTO:0000599,GO:0005783,-0.304285110918
7472,BTO:0000599,GO:0005783,-0.304285110918
5447,BTO:0000599,GO:0005783,-0.304285110918
712,BTO:0000599,GO:0005783,-0.304285110918
948,BTO:0000007,GO:0005886,-0.304313791293
8013,BTO:0001938,GO:0005634,-0.304315903737
6118,BTO:0001938,GO:0005634,-0.304315903737
6781,BTO:0001938,GO:0005634,-0.304315903737
1434,BTO:0000944,GO:0031982,-0.304335686154
967,BTO:0000007,GO:0031982,-0.304359745513
5970,BTO:0000599,GO:0005829,-0.304370995969
820,BTO:0000552,GO:0005783,-0.304377976383
7099,BTO:0000599,GO:0005783,-0.304415146023
891,BTO:0000007,GO:0005634,-0.304418510293
6709,BTO:0000567,GO:0005634,-0.304437010357
100616444,BTO:0000567,GO:0005634,-0.304437010357
898,BTO:0000567,GO:0005634,-0.304437010357
293,BTO:0000567,GO:0005634,-0.304437010357
9474,BTO:0002035,GO:0005739,-0.304441465081
4691,BTO:0001938,GO:0005634,-0.304445914842
596,BTO:0000599,GO:0005886,-0.304448479327
6810,BTO:0000195,GO:0005794,-0.304506328739
5228,BTO:0000093,GO:0005634,-0.30451492104
2925,BTO:0000093,GO:0005634,-0.30451492104
2237,BTO:0000093,GO:0005634,-0.30451492104
5564,BTO:0000093,GO:0005634,-0.30451492104
3927,BTO:0000944,GO:0005925,-0.304577623472
3329,BTO:0000567,GO:0005739,-0.304590633755
3558,BTO:0000567,GO:0005739,-0.304590633755
7161,BTO:0000567,GO:0005737,-0.304597492571
2247,BTO:0001061,GO:0005886,-0.304617264996
3456,BTO:0000944,GO:0005737,-0.304629050401
54474,BTO:0000944,GO:0005737,-0.304629050401
701,BTO:0000567,GO:0005634,-0.304651758355
7015,BTO:0000567,GO:0005634,-0.304651758355
5879,BTO:0001061,GO:0005856,-0.304666188633
644914,BTO:0002136,GO:0005634,-0.30467268069
5601,BTO:0000093,GO:0005737,-0.304675328242
1398,BTO:0000093,GO:0005925,-0.304675978167
4830,BTO:0002210,GO:0005739,-0.304727369732
3309,BTO:0000567,GO:0031982,-0.304742988291
8976,BTO:0000017,GO:0005856,-0.304750974927
7057,BTO:0002035,GO:0005634,-0.304784977436
10397,BTO:0002035,GO:0005634,-0.304784977436
1028,BTO:0002035,GO:0005634,-0.304784977436
4084,BTO:0002035,GO:0005634,-0.304784977436
5130,BTO:0000018,GO:0005634,-0.30480340382
7096,BTO:0000018,GO:0005634,-0.30480340382
1728,BTO:0000093,GO:0005739,-0.304805132484
2252,BTO:0000552,GO:0005739,-0.304820169372
51305,BTO:0000552,GO:0005739,-0.304820169372
3240,BTO:0000552,GO:0005737,-0.304827018734
23586,BTO:0000552,GO:0005737,-0.304827018734
23224,BTO:0000552,GO:0005737,-0.304827018734
5599,BTO:0000018,GO:0005886,-0.304880754794
28234,BTO:0000599,GO:0005886,-0.304890082916
84557,BTO:0002136,GO:0005783,-0.304908247178
2597,BTO:0000007,GO:0005634,-0.304931974171
5830,BTO:0000599,GO:0031982,-0.304957267856
6288,BTO:0000599,GO:0031982,-0.304957267856
22914,BTO:0000599,GO:0031982,-0.304957267856
6445,BTO:0000599,GO:0031982,-0.304957267856
4070,BTO:0000599,GO:0031982,-0.304957267856
3638,BTO:0000599,GO:0031982,-0.304957267856
5047,BTO:0000599,GO:0031982,-0.304957267856
4248,BTO:0000599,GO:0031982,-0.304957267856
7185,BTO:0000599,GO:0031982,-0.304957267856
9001,BTO:0000599,GO:0031982,-0.304957267856
5915,BTO:0000599,GO:0005634,-0.304970837116
4072,BTO:0000599,GO:0005634,-0.304970837116
10533,BTO:0000599,GO:0005634,-0.304970837116
11073,BTO:0002136,GO:0005634,-0.304979781061
6845,BTO:0000793,GO:0005794,-0.304995897301
27134,BTO:0000567,GO:0030054,-0.30500414567
610,BTO:0000567,GO:0030054,-0.30500414567
11021,BTO:0000567,GO:0030054,-0.30500414567
8837,BTO:0002035,GO:0005739,-0.305020223792
2730,BTO:0000793,GO:0005739,-0.305082825519
1017,BTO:0000018,GO:0005737,-0.305121326922
8431,BTO:0000195,GO:0005634,-0.305161588781
3586,BTO:0000195,GO:0005634,-0.305161588781
10411,BTO:0000007,GO:0005634,-0.305174677816
1676,BTO:0000007,GO:0005634,-0.305174677816
9370,BTO:0000007,GO:0005634,-0.305174677816
28936,BTO:0000093,GO:0005737,-0.305198749364
3381,BTO:0000093,GO:0005737,-0.305198749364
7799,BTO:0000093,GO:0005737,-0.305198749364
10048,BTO:0000093,GO:0005737,-0.305198749364
7922,BTO:0000093,GO:0005737,-0.305198749364
9770,BTO:0000093,GO:0005737,-0.305198749364
6678,BTO:0000093,GO:0005737,-0.305198749364
3251,BTO:0000093,GO:0005737,-0.305198749364
407975,BTO:0000093,GO:0005737,-0.305198749364
10808,BTO:0000093,GO:0005737,-0.305198749364
581,BTO:0002035,GO:0005829,-0.305203884291
11200,BTO:0001938,GO:0005856,-0.305216821068
3181,BTO:0000793,GO:0005856,-0.305219548481
3791,BTO:0000552,GO:0030054,-0.305233111323
8396,BTO:0000567,GO:0005856,-0.305251018244
5523,BTO:0000567,GO:0005856,-0.305251018244
51143,BTO:0000567,GO:0005856,-0.305251018244
23392,BTO:0000567,GO:0005856,-0.305251018244
10269,BTO:0000567,GO:0005856,-0.305251018244
25988,BTO:0000567,GO:0005856,-0.305251018244
8568,BTO:0000567,GO:0005856,-0.305251018244
23386,BTO:0000567,GO:0005856,-0.305251018244
9798,BTO:0000567,GO:0005856,-0.305251018244
10575,BTO:0000567,GO:0005856,-0.305251018244
2059,BTO:0000567,GO:0005856,-0.305251018244
3615,BTO:0000567,GO:0005856,-0.305251018244
85406,BTO:0000567,GO:0005856,-0.305251018244
11275,BTO:0000567,GO:0005856,-0.305251018244
29883,BTO:0000567,GO:0005856,-0.305251018244
6683,BTO:0000567,GO:0005856,-0.305251018244
1281,BTO:0000567,GO:0005856,-0.305251018244
11143,BTO:0000567,GO:0005856,-0.305251018244
53637,BTO:0000567,GO:0005856,-0.305251018244
4130,BTO:0000567,GO:0005856,-0.305251018244
7525,BTO:0000567,GO:0005856,-0.305251018244
126961,BTO:0000567,GO:0005856,-0.305251018244
253970,BTO:0000567,GO:0005856,-0.305251018244
10522,BTO:0000567,GO:0005856,-0.305251018244
999,BTO:0000944,GO:0005634,-0.305251033875
5781,BTO:0000567,GO:0005634,-0.305267184411
5914,BTO:0000007,GO:0005634,-0.305269072229
2919,BTO:0001061,GO:0005737,-0.305300050363
389,BTO:0001061,GO:0005737,-0.305300050363
894,BTO:0001061,GO:0005737,-0.305300050363
578,BTO:0002210,GO:0005829,-0.305301117228
3636,BTO:0000007,GO:0030054,-0.305311957363
5175,BTO:0001061,GO:0005925,-0.305375967626
8714,BTO:0000018,GO:0005634,-0.305448960028
3725,BTO:0000195,GO:0030054,-0.305449215822
7033,BTO:0000195,GO:0030054,-0.305449215822
3569,BTO:0000195,GO:0030054,-0.305449215822
5592,BTO:0000552,GO:0005856,-0.30547964362
7414,BTO:0002035,GO:0005925,-0.30551117972
5058,BTO:0000018,GO:0005886,-0.305524221362
1489,BTO:0000018,GO:0005886,-0.305524221362
4817,BTO:0000018,GO:0005886,-0.305524221362
27005,BTO:0000018,GO:0005886,-0.305524221362
2067,BTO:0000018,GO:0005886,-0.305524221362
10452,BTO:0000018,GO:0005886,-0.305524221362
7251,BTO:0001938,GO:0005783,-0.305554640577
55512,BTO:0000093,GO:0031982,-0.305590418583
867,BTO:0000017,GO:0031982,-0.305600719706
10015,BTO:0000017,GO:0031982,-0.305600719706
6622,BTO:0000007,GO:0031982,-0.305604363797
2021,BTO:0000093,GO:0005739,-0.305611219631
966,BTO:0000567,GO:0031982,-0.305660479408
79689,BTO:0001061,GO:0005886,-0.305671164152
221547,BTO:0001061,GO:0005886,-0.305671164152
1084,BTO:0000567,GO:0005886,-0.305673235414
1769,BTO:0000599,GO:0005886,-0.305679809217
2745,BTO:0000944,GO:0031982,-0.30569183579
7040,BTO:0000017,GO:0005886,-0.305701286644
9475,BTO:0000944,GO:0005886,-0.305704589379
759,BTO:0000944,GO:0005886,-0.305704589379
2247,BTO:0000944,GO:0005634,-0.305705345064
3308,BTO:0000793,GO:0005829,-0.305775735398
6615,BTO:0000093,GO:0005856,-0.305785281005
5594,BTO:0000017,GO:0005925,-0.305791770429
5962,BTO:0002035,GO:0005856,-0.305803416979
4803,BTO:0000793,GO:0031982,-0.305817573994
3560,BTO:0000793,GO:0031982,-0.305817573994
6080,BTO:0001938,GO:0005737,-0.305831507189
1113,BTO:0001061,GO:0005634,-0.305884578826
10963,BTO:0000793,GO:0005783,-0.305893191948
2980,BTO:0000007,GO:0005783,-0.305895496511
6688,BTO:0000007,GO:0005783,-0.305895496511
8615,BTO:0000007,GO:0005783,-0.305895496511
1182,BTO:0000007,GO:0005783,-0.305895496511
8723,BTO:0000007,GO:0005783,-0.305895496511
23071,BTO:0000007,GO:0005783,-0.305895496511
8792,BTO:0000007,GO:0005783,-0.305895496511
3105,BTO:0000007,GO:0005783,-0.305895496511
100,BTO:0000007,GO:0005783,-0.305895496511
8912,BTO:0000007,GO:0005783,-0.305895496511
4193,BTO:0000599,GO:0005737,-0.306009104101
1969,BTO:0000017,GO:0005886,-0.306012616319
567,BTO:0000017,GO:0005886,-0.306012616319
7133,BTO:0000017,GO:0005886,-0.306012616319
624,BTO:0000017,GO:0005886,-0.306012616319
57787,BTO:0000599,GO:0005634,-0.306022498293
4140,BTO:0000599,GO:0005634,-0.306022498293
57092,BTO:0000599,GO:0005634,-0.306022498293
115426,BTO:0000599,GO:0005634,-0.306022498293
27141,BTO:0000599,GO:0005634,-0.306022498293
55509,BTO:0000599,GO:0005634,-0.306022498293
5320,BTO:0000599,GO:0005634,-0.306022498293
6425,BTO:0000599,GO:0005634,-0.306022498293
6422,BTO:0000599,GO:0005634,-0.306022498293
147111,BTO:0000599,GO:0005634,-0.306022498293
4929,BTO:0000599,GO:0005634,-0.306022498293
10875,BTO:0000599,GO:0005634,-0.306022498293
253738,BTO:0000599,GO:0005634,-0.306022498293
8760,BTO:0000599,GO:0005634,-0.306022498293
6289,BTO:0000599,GO:0005634,-0.306022498293
4605,BTO:0000599,GO:0005634,-0.306022498293
6493,BTO:0000599,GO:0005634,-0.306022498293
25942,BTO:0000599,GO:0005634,-0.306022498293
22949,BTO:0000599,GO:0005634,-0.306022498293
22977,BTO:0000599,GO:0005634,-0.306022498293
125,BTO:0000599,GO:0005634,-0.306022498293
124,BTO:0000599,GO:0005634,-0.306022498293
181,BTO:0000599,GO:0005634,-0.306022498293
9271,BTO:0000599,GO:0005634,-0.306022498293
79751,BTO:0000599,GO:0005634,-0.306022498293
8189,BTO:0000599,GO:0005634,-0.306022498293
4144,BTO:0000599,GO:0005634,-0.306022498293
29785,BTO:0000599,GO:0005634,-0.306022498293
6717,BTO:0000599,GO:0005634,-0.306022498293
100885779,BTO:0000599,GO:0005634,-0.306022498293
9982,BTO:0000599,GO:0005634,-0.306022498293
149951,BTO:0000599,GO:0005634,-0.306022498293
574453,BTO:0000599,GO:0005634,-0.306022498293
51020,BTO:0000599,GO:0005634,-0.306022498293
5787,BTO:0000599,GO:0005634,-0.306022498293
5026,BTO:0000599,GO:0005634,-0.306022498293
54901,BTO:0000599,GO:0005634,-0.306022498293
57118,BTO:0000599,GO:0005634,-0.306022498293
6072,BTO:0000599,GO:0005634,-0.306022498293
10110,BTO:0000599,GO:0005634,-0.306022498293
51593,BTO:0000599,GO:0005634,-0.306022498293
406958,BTO:0000599,GO:0005634,-0.306022498293
2618,BTO:0000599,GO:0005634,-0.306022498293
574411,BTO:0000599,GO:0005634,-0.306022498293
1540,BTO:0000599,GO:0005634,-0.306022498293
1838,BTO:0000599,GO:0005634,-0.306022498293
84934,BTO:0000599,GO:0005634,-0.306022498293
3295,BTO:0000599,GO:0005634,-0.306022498293
8574,BTO:0000599,GO:0005634,-0.306022498293
100302142,BTO:0000599,GO:0005634,-0.306022498293
57805,BTO:0000599,GO:0005634,-0.306022498293
9061,BTO:0000599,GO:0005634,-0.306022498293
7203,BTO:0000599,GO:0005634,-0.306022498293
1548,BTO:0000599,GO:0005634,-0.306022498293
2328,BTO:0000599,GO:0005634,-0.306022498293
100422996,BTO:0000599,GO:0005634,-0.306022498293
55466,BTO:0000599,GO:0005634,-0.306022498293
4878,BTO:0000599,GO:0005634,-0.306022498293
4879,BTO:0000599,GO:0005634,-0.306022498293
494337,BTO:0000599,GO:0005634,-0.306022498293
51430,BTO:0000599,GO:0005634,-0.306022498293
219790,BTO:0000599,GO:0005634,-0.306022498293
2161,BTO:0000599,GO:0005634,-0.306022498293
8858,BTO:0000599,GO:0005634,-0.306022498293
5627,BTO:0000599,GO:0005634,-0.306022498293
7159,BTO:0000599,GO:0005634,-0.306022498293
51473,BTO:0000599,GO:0005634,-0.306022498293
23670,BTO:0000599,GO:0005634,-0.306022498293
574455,BTO:0000599,GO:0005634,-0.306022498293
658,BTO:0000599,GO:0005634,-0.306022498293
1453,BTO:0000599,GO:0005634,-0.306022498293
316,BTO:0000599,GO:0005634,-0.306022498293
55074,BTO:0000599,GO:0005634,-0.306022498293
11253,BTO:0000599,GO:0005634,-0.306022498293
4121,BTO:0000599,GO:0005634,-0.306022498293
57134,BTO:0000599,GO:0005634,-0.306022498293
6242,BTO:0000599,GO:0005634,-0.306022498293
406943,BTO:0000599,GO:0005634,-0.306022498293
64963,BTO:0000599,GO:0005634,-0.306022498293
3569,BTO:0000007,GO:0005886,-0.306043415492
3725,BTO:0000007,GO:0005886,-0.306043415492
975,BTO:0000944,GO:0030054,-0.306054625598
3481,BTO:0000093,GO:0005634,-0.306057826004
4504,BTO:0000093,GO:0005634,-0.306057826004
6279,BTO:0000093,GO:0005634,-0.306057826004
1785,BTO:0000017,GO:0005856,-0.306103747784
3486,BTO:0000552,GO:0005925,-0.306146809487
5347,BTO:0000599,GO:0005856,-0.306157457626
54704,BTO:0000007,GO:0005737,-0.306171793126
26227,BTO:0000007,GO:0005737,-0.306171793126
5621,BTO:0000007,GO:0005737,-0.306171793126
28503,BTO:0000007,GO:0005737,-0.306171793126
9525,BTO:0000007,GO:0005737,-0.306171793126
90993,BTO:0000007,GO:0005737,-0.306171793126
148,BTO:0000007,GO:0005737,-0.306171793126
5217,BTO:0000007,GO:0005737,-0.306171793126
5330,BTO:0000007,GO:0005737,-0.306171793126
5920,BTO:0000007,GO:0005737,-0.306171793126
64135,BTO:0000007,GO:0005737,-0.306171793126
440275,BTO:0000007,GO:0005737,-0.306171793126
1756,BTO:0000007,GO:0005737,-0.306171793126
130497,BTO:0000007,GO:0005737,-0.306171793126
9173,BTO:0000007,GO:0005737,-0.306171793126
1027,BTO:0000599,GO:0005737,-0.306181454
10178,BTO:0000599,GO:0005737,-0.306181454
6047,BTO:0000599,GO:0005737,-0.306181454
55384,BTO:0000599,GO:0005737,-0.306181454
2030,BTO:0002035,GO:0005886,-0.306187437366
3576,BTO:0000552,GO:0005737,-0.306202726142
5610,BTO:0002035,GO:0005783,-0.306208271961
3667,BTO:0000007,GO:0005886,-0.306209808377
440926,BTO:0000567,GO:0005925,-0.306215165729
8856,BTO:0000007,GO:0005634,-0.306256349994
1111,BTO:0000567,GO:0005856,-0.306268695886
7408,BTO:0000944,GO:0005856,-0.306299937004
87,BTO:0000944,GO:0005925,-0.306393232479
4154,BTO:0000093,GO:0005739,-0.306394419117
79719,BTO:0000093,GO:0005739,-0.306394419117
7350,BTO:0000093,GO:0005739,-0.306394419117
55847,BTO:0000093,GO:0005739,-0.306394419117
9734,BTO:0000007,GO:0005634,-0.306422528246
5443,BTO:0000007,GO:0005634,-0.306422528246
10257,BTO:0000599,GO:0005634,-0.306427153773
1843,BTO:0000552,GO:0005829,-0.306453253605
1909,BTO:0000793,GO:0005829,-0.306470483562
377,BTO:0000599,GO:0005829,-0.306482423318
1646,BTO:0000599,GO:0005829,-0.306482423318
799,BTO:0000599,GO:0005829,-0.306482423318
286,BTO:0000567,GO:0005886,-0.30650886761
57403,BTO:0000567,GO:0005886,-0.30650886761
3429,BTO:0000599,GO:0005737,-0.306522944496
759,BTO:0000793,GO:0005737,-0.306533625011
3856,BTO:0000018,GO:0005886,-0.306540222785
55811,BTO:0000195,GO:0005829,-0.306553723981
2944,BTO:0000195,GO:0005829,-0.306553723981
6667,BTO:0001061,GO:0005634,-0.306556289563
5563,BTO:0000599,GO:0031982,-0.306570803473
8411,BTO:0000599,GO:0031982,-0.306570803473
26291,BTO:0000195,GO:0005783,-0.30658166072
201780,BTO:0001938,GO:0005886,-0.306594411036
6606,BTO:0000567,GO:0005783,-0.306604373519
6774,BTO:0000007,GO:0005794,-0.30663716575
23621,BTO:0000793,GO:0005794,-0.306649201998
6272,BTO:0000793,GO:0005794,-0.306649201998
3832,BTO:0000093,GO:0005856,-0.306676624959
8013,BTO:0000018,GO:0005829,-0.306717174682
3576,BTO:0001061,GO:0005925,-0.306747133691
10488,BTO:0000944,GO:0005634,-0.306752357083
23433,BTO:0000944,GO:0005634,-0.306752357083
7913,BTO:0000944,GO:0005634,-0.306752357083
10686,BTO:0000944,GO:0005634,-0.306752357083
4248,BTO:0000944,GO:0005634,-0.306752357083
5502,BTO:0000944,GO:0005634,-0.306752357083
90993,BTO:0000944,GO:0005634,-0.306752357083
861,BTO:0000944,GO:0005634,-0.306752357083
8839,BTO:0000944,GO:0005634,-0.306752357083
55278,BTO:0000944,GO:0005634,-0.306752357083
9173,BTO:0000944,GO:0005634,-0.306752357083
102724197,BTO:0000944,GO:0005634,-0.306752357083
149420,BTO:0000944,GO:0005634,-0.306752357083
3320,BTO:0000018,GO:0005634,-0.306762080161
3458,BTO:0000007,GO:0005783,-0.30676667575
7555,BTO:0000195,GO:0005634,-0.306773140324
3320,BTO:0000567,GO:0005794,-0.306780485577
8795,BTO:0000018,GO:0005737,-0.306799966779
6374,BTO:0000018,GO:0031982,-0.306805428818
9536,BTO:0000018,GO:0031982,-0.306805428818
2324,BTO:0000018,GO:0031982,-0.306805428818
840,BTO:0002136,GO:0005794,-0.306888615207
4968,BTO:0000944,GO:0005737,-0.306910610082
3439,BTO:0000944,GO:0005737,-0.306910610082
4155,BTO:0000567,GO:0005856,-0.306926805734
6093,BTO:0000195,GO:0005925,-0.30693201443
2947,BTO:0000552,GO:0005634,-0.306947800669
6273,BTO:0000552,GO:0005634,-0.306947800669
4855,BTO:0000552,GO:0005634,-0.306947800669
11171,BTO:0000552,GO:0005634,-0.306947800669
28938,BTO:0000552,GO:0005634,-0.306947800669
7334,BTO:0000552,GO:0005634,-0.306947800669
8626,BTO:0000552,GO:0005634,-0.306947800669
64135,BTO:0000552,GO:0005634,-0.306947800669
10763,BTO:0000552,GO:0005634,-0.306947800669
7133,BTO:0001061,GO:0031982,-0.306951234717
10499,BTO:0001061,GO:0005634,-0.306964641144
27161,BTO:0001938,GO:0005856,-0.306969712228
9370,BTO:0000944,GO:0031982,-0.306984401334
331,BTO:0000007,GO:0005829,-0.30705458674
7431,BTO:0000552,GO:0005886,-0.30706764491
6416,BTO:0000018,GO:0005737,-0.307094448925
5724,BTO:0000018,GO:0005737,-0.307094448925
56664,BTO:0000018,GO:0005737,-0.307094448925
5478,BTO:0000018,GO:0005737,-0.307094448925
3559,BTO:0000018,GO:0005737,-0.307094448925
3858,BTO:0000552,GO:0005737,-0.307105865495
22933,BTO:0000552,GO:0005737,-0.307105865495
1786,BTO:0000552,GO:0005737,-0.307105865495
7009,BTO:0000567,GO:0005783,-0.307121728341
2055,BTO:0000567,GO:0005783,-0.307121728341
79017,BTO:0000567,GO:0005783,-0.307121728341
972,BTO:0000567,GO:0005783,-0.307121728341
8804,BTO:0000567,GO:0005783,-0.307121728341
60506,BTO:0000567,GO:0005783,-0.307121728341
4199,BTO:0000567,GO:0005783,-0.307121728341
444,BTO:0000567,GO:0005783,-0.307121728341
909,BTO:0000567,GO:0005783,-0.307121728341
819,BTO:0000567,GO:0005783,-0.307121728341
8788,BTO:0000567,GO:0005783,-0.307121728341
57511,BTO:0000567,GO:0005783,-0.307121728341
6480,BTO:0000567,GO:0005783,-0.307121728341
25839,BTO:0000567,GO:0005783,-0.307121728341
83729,BTO:0000567,GO:0005783,-0.307121728341
10999,BTO:0000567,GO:0005783,-0.307121728341
389058,BTO:0000567,GO:0005783,-0.307121728341
