PMID,ENTREZ,GO,BTO,score
11250900,26284,GO:0005634,BTO:0000567
11250900,6714,GO:0005634,BTO:0000093
11250900,10499,GO:0005634,BTO:0000093
11250900,6714,GO:0005634,BTO:0000567
11251078,6801,GO:0005794,BTO:0000567
11258898,7157,GO:0005634,BTO:0000567
11264665,4082,GO:0005886,BTO:0000793
11268000,5036,GO:0005737,BTO:0000567
11268000,5036,GO:0005634,BTO:0000567
11278000,4363,GO:0005886,BTO:0000007
11278262,64332,GO:0005634,BTO:0000944
11278867,4363,GO:0031982,BTO:0000007
11279133,595,GO:0005737,BTO:0000599
11279133,6774,GO:0005737,BTO:0000599
11279133,595,GO:0005634,BTO:0000599
11279133,6774,GO:0005634,BTO:0000599
11281640,5594,GO:0005634,BTO:0000793
11281640,5594,GO:0005634,BTO:0000793
11282022,960,GO:0005886,BTO:0000195
11282022,1803,GO:0005886,BTO:0000195
11287623,22882,GO:0005925,BTO:0000944
11287625,3309,GO:0005634,BTO:0000567
11287625,9601,GO:0005634,BTO:0000567
11287625,2922,GO:0005634,BTO:0000944
11287625,2969,GO:0005634,BTO:0000944
11287749,5829,GO:0005829,BTO:0000599
11287749,5747,GO:0005829,BTO:0000599
11294912,7016,GO:0005925,BTO:0000567
11302763,6117,GO:0005634,BTO:0002210
11303042,5243,GO:0005886,BTO:0000195
11309306,8678,GO:0005634,BTO:0000093
11309306,8678,GO:0005634,BTO:0000093
11311245,6517,GO:0005886,BTO:0000567
11314025,5594,GO:0005925,BTO:0000093
11314025,7157,GO:0005925,BTO:0000093
11323437,5777,GO:0005634,BTO:0000007
11333118,2495,GO:0031982,BTO:0000018
11334117,834,GO:0005634,BTO:0000018
11334117,836,GO:0005634,BTO:0000018
11334117,836,GO:0005737,BTO:0000018
11334117,834,GO:0005737,BTO:0000018
11336712,6428,GO:0005737,BTO:0000567
11336712,6432,GO:0005737,BTO:0000567
11336712,6432,GO:0005634,BTO:0000567
11336712,6428,GO:0005634,BTO:0000567
11341957,5321,GO:0005634,BTO:0000567
11350760,7124,GO:0005856,BTO:0000599
11350787,2697,GO:0030054,BTO:0000567
11352650,6559,GO:0005634,BTO:0000567
11352825,6554,GO:0005886,BTO:0000195
11352911,8480,GO:0005634,BTO:0000567
11352911,4928,GO:0005634,BTO:0000567
11353795,2166,GO:0005886,BTO:0000567
11356683,1994,GO:0005634,BTO:0000599
11360683,1889,GO:0005829,BTO:0000018
11368525,10952,GO:0005829,BTO:0000599
11368525,3308,GO:0005829,BTO:0000599
11368525,2244,GO:0005829,BTO:0000599
11369797,949,GO:0005886,BTO:0000195
11371510,6102,GO:0005886,BTO:0000567
11371510,6102,GO:0005737,BTO:0000567
11375392,6667,GO:0005634,BTO:0000018
11375392,6670,GO:0005634,BTO:0000018
11375392,5451,GO:0005634,BTO:0000018
11387059,5243,GO:0005634,BTO:0000567
11387332,602,GO:0005634,BTO:0000599
11389143,6317,GO:0005886,BTO:0000599
11395329,490,GO:0005886,BTO:0000093
11395329,491,GO:0005886,BTO:0000093
11395479,64061,GO:0005634,BTO:0000567
11396754,5243,GO:0005886,BTO:0000195
11399404,1950,GO:0005886,BTO:0000195
11406104,6584,GO:0005886,BTO:0000007
11408272,1950,GO:0005886,BTO:0000195
11408558,5243,GO:0005886,BTO:0000195
11408558,5243,GO:0005829,BTO:0000195
11410870,1508,GO:0031982,BTO:0000093
11410870,7124,GO:0031982,BTO:0000093
11412035,5335,GO:0005737,BTO:0000017
11413139,51367,GO:0005634,BTO:0000567
11418018,5468,GO:0031982,BTO:0000093
11418018,57332,GO:0031982,BTO:0000093
11418599,7016,GO:0005737,BTO:0000567
11418599,10420,GO:0005737,BTO:0000567
11418599,10420,GO:0005634,BTO:0000567
11418599,7016,GO:0005634,BTO:0000567
11418599,10420,GO:0005737,BTO:0000567
11418599,10420,GO:0005634,BTO:0000567
11418604,9128,GO:0005634,BTO:0000567
11420669,7341,GO:0005634,BTO:0000093
11420669,7157,GO:0005634,BTO:0000093
11422083,3916,GO:0031982,BTO:0000567
11422083,967,GO:0031982,BTO:0000567
11432776,79658,GO:0005925,BTO:0000007
11432776,29941,GO:0005925,BTO:0000007
11432776,23092,GO:0005925,BTO:0000007
11435428,84532,GO:0005634,BTO:0000599
11438656,2248,GO:0005634,BTO:0000944
11438656,10969,GO:0005634,BTO:0000944
11447022,1950,GO:0005856,BTO:0000195
11447022,1956,GO:0005856,BTO:0000195
11449886,4926,GO:0005634,BTO:0000093
11452006,9367,GO:0005794,BTO:0000567
11455034,5319,GO:0005737,BTO:0000599
11455034,5319,GO:0005634,BTO:0000599
11457841,6833,GO:0005886,BTO:0000007
11457841,3767,GO:0005886,BTO:0000007
11460882,2305,GO:0005634,BTO:0000599
11460882,2645,GO:0005634,BTO:0000599
11460882,6927,GO:0005634,BTO:0000599
11472829,1161,GO:0005886,BTO:0000195
11475014,836,GO:0005739,BTO:0000793
11476946,2099,GO:0005886,BTO:0000093
11476946,2099,GO:0005634,BTO:0000093
11478917,5747,GO:0005925,BTO:0000793
11478917,2185,GO:0005925,BTO:0000793
11481388,51742,GO:0005737,BTO:0000093
11481619,1244,GO:0005886,BTO:0000599
11481619,1244,GO:0005886,BTO:0000599
11482378,4869,GO:0005634,BTO:0000567
11482378,9188,GO:0005634,BTO:0000567
11483603,284424,GO:0005634,BTO:0000599
11483603,284424,GO:0005634,BTO:0000567
11485571,168667,GO:0005739,BTO:0000007
11485571,50808,GO:0005739,BTO:0000007
11485571,205,GO:0005739,BTO:0000007
11488599,10495,GO:0005886,BTO:0000567
11490002,1521,GO:0005783,BTO:0000567
11495908,22841,GO:0005886,BTO:0000567
11495908,8766,GO:0005886,BTO:0000567
11495908,81608,GO:0005886,BTO:0000567
11495908,80223,GO:0005886,BTO:0000567
11495908,10133,GO:0005886,BTO:0000567
11495916,2932,GO:0005634,BTO:0000793
11502573,6510,GO:0031982,BTO:0000567
11510488,5243,GO:0005886,BTO:0000195
11518696,1950,GO:0005856,BTO:0000195
11525244,5481,GO:0005634,BTO:0000093
11525244,5481,GO:0005634,BTO:0000093
11525244,4869,GO:0005634,BTO:0000093
11525244,5481,GO:0005634,BTO:0000093
11525244,2288,GO:0005634,BTO:0000093
11535594,3172,GO:0005634,BTO:0000599
11546646,2806,GO:0005886,BTO:0000195
11546646,376497,GO:0005886,BTO:0000195
